state_name,year,secondary_teachers,total_rd_expenditures,pupil_teacher_ratio,full_time_equivalent,grade_9_students_enrollment,grade_10_students_enrollment,grade_11_students_enrollment,grade_12_students_enrollment,grade_9_dropouts,grade_10_dropouts,grade_11_dropouts,grade_12_dropouts,grades_9_12_dropouts,no_of_sat_test_takers,critical_reading_mean,critical_reading_sd,mathematics_mean,mathematics_sd,writing_mean,writing_sd,no_high_school_diploma,high_school_or_equivalent,some_college_less_than_4_yr_degree,bachelors_degree_or_higher,american_indian_alaska_native_male_grade_9,american_indian_alaska_native_female_grade_9,asian_or_asian_pacific_islander_male_grade_9,asian_or_asian_pacific_islander_female_grade_9,hispanic_male_grade_9,hispanic_female_grade_9,black_male_grade_9,black_female_grade_9,white_male_grade_9,white_female_grade_9,american_indian_alaska_native_male_grade_10,american_indian_alaska_native_female_grade_10,asian_or_asian_pacific_islander_male_grade_10,asian_or_asian_pacific_islander_female_grade_10,hispanic_male_grade_10,hispanic_female_grade_10,black_male_grade_10,black_female_grade_10,white_male_grade_10,white_female_grade_10,american_indian_alaska_native_male_grade_11,american_indian_alaska_native_female_grade_11,asian_or_asian_pacific_islander_male_grade_11,asian_or_asian_pacific_islander_female_grade_11,hispanic_male_grade_11,hispanic_female_grade_11,black_male_grade_11,black_female_grade_11,white_male_grade_11,white_female_grade_11,american_indian_alaska_native_male_grade_12,american_indian_alaska_native_female_grade_12,asian_or_asian_pacific_islander_male_grade_12,asian_or_asian_pacific_islander_female_grade_12,hispanic_male_grade_12,hispanic_female_grade_12,black_male_grade_12,black_female_grade_12,white_male_grade_12,white_female_grade_12
KANSAS,2005-06,15069,348751,13.9,33608,38340,37011,34128,32870,570,1106,1297,1537,4510,2545,582,109,590,102,566,105,102,352,329,330,283,317,418,401,2270,1990,1884,1768,14739,13495,283,270,391,382,1866,1770,1648,1525,14568,13609,243,215,402,439,1425,1428,1375,1317,13748,12928,200,214,430,421,1210,1216,1209,1174,13099,12778
KANSAS,2004-05,14831,332547,14.2,32932,39293,36302,34349,33593,664,1167,1337,1397,4565,NA,NA,NA,NA,NA,NA,NA,100,302,353,327,313,288,366,379,2132,2049,1864,1705,15272,14147,271,250,413,391,1717,1668,1622,1504,14482,13373,237,247,436,425,1357,1336,1302,1293,13780,13321,223,229,416,381,1268,1314,1265,1261,13492,13075
KANSAS,2003-04,14655,310052,14.4,32589,38684,36652,34404,33819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,340,352,318,290,283,411,393,2153,1939,1877,1717,15182,13924,277,264,463,394,1612,1528,1563,1444,14630,13981,219,213,401,378,1295,1249,1337,1317,13975,13563,238,207,401,409,1109,1117,1255,1314,13926,13296
KANSAS,2002-03,14686,299728,14.4,32643,38906,36838,34761,33829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,303,356,293,289,300,464,397,1938,1835,1861,1642,15448,14506,243,247,421,345,1574,1506,1606,1546,14913,14186,251,219,396,399,1234,1206,1371,1322,14386,13764,195,196,388,403,1156,1172,1199,1200,14138,13550
KANSAS,2001-02,14791,268800,14.2,33084,38621,37083,34645,33221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,300,314,316,238,259,442,332,1903,1733,1788,1683,15510,14536,258,229,412,382,1459,1377,1547,1491,15316,14426,195,183,399,394,1186,1123,1282,1238,14663,13790,156,195,357,431,979,1018,1130,1141,13907,13525
KANSAS,2000-01,14680,258336,14.4,32742,39170,37229,34300,33085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,259,420,440,1672,1558,1812,1658,15886,14816,227,211,433,408,1414,1247,1541,1382,15481,14612,170,204,378,449,1052,994,1230,1223,14465,13863,160,172,409,430,848,886,1043,1168,13803,13697
KANSAS,1999-00,14414,234501,14.3,32969,39683,36769,34333,32344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,235,423,391,1650,1471,1773,1568,16444,15277,187,199,358,434,1246,1182,1425,1412,15480,14664,176,171,376,374,941,968,1144,1202,14539,14274,173,174,371,422,772,774,1049,1007,13876,13499
KANSAS,1998-99,13862,213096,14.8,32003,39290,37153,33696,31955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,235,366,441,1484,1370,1725,1601,16420,15230,193,191,382,384,1136,1091,1463,1412,15591,15101,176,172,365,394,850,806,1173,1119,14462,13991,159,152,354,358,758,737,955,1000,13860,13367
KANSAS,1997-98,13469,197947,14.9,31527,39397,36399,33464,30922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1996-97,13133,182321,NA,30875,39108,36064,32702,29244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1995-96,12878,181777,NA,30729,38484,35290,31064,28491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1994-95,12763,NA,NA,30579,38007,33574,30338,28811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1993-94,12561,NA,NA,30283,35955,32721,30761,27644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1992-93,12199,NA,NA,29753,34006,31844,28404,26706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1991-92,11726,NA,NA,29324,33772,30294,27996,25889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1990-91,11530,115123,NA,29140,32051,29629,27258,26089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1989-90,11392,NA,NA,28727,30791,29065,27741,26918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1988-89,10851,NA,NA,28122,29962,29328,28887,28783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1987-88,10598,NA,NA,27317,30098,30489,30448,28792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KANSAS,1986-87,10785,NA,NA,27064,30940,32346,30163,28218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,2013-14,9959.39,NA,16.2,41820.21,52710,49972,45842,43732,1076,1769,1762,1615,6222,1944,589,109,585,109,572,106,NA,NA,NA,NA,32,35,332,338,1152,1042,3145,2867,22104,20356,37,40,296,346,991,883,2880,2780,20699,19894,33,31,329,339,798,821,2419,2375,19320,18413,23,39,328,285,685,673,2218,2259,18335,17544
KENTUCKY,2012-13,10119.73,NA,16.02,42769.46,53562,49561,46806,44032,1222,1566,1642,1243,5673,2158,585,107,584,108,572,107,215,572,580,477,43,43,295,337,1089,890,3191,2914,22555,21128,37,33,341,320,890,821,2866,2614,20966,19767,23,41,328,310,740,683,2445,2460,20077,18931,34,37,301,301,652,688,2395,2374,18563,18120
KENTUCKY,2011-12,9907.14,NA,16.29,41859.68,52499,49938,47027,43928,1248,1704,1502,1062,5516,2526,579,104,575,107,566,105,252,617,526,404,36,38,331,308,936,825,3195,2807,22533,20576,24,48,335,297,760,711,2802,2626,21600,19986,39,42,329,316,712,694,2602,2516,20010,19175,28,22,282,268,504,565,2400,2366,18789,18256
KENTUCKY,2010-11,9883.05,NA,16.01,42041.84,52668,50262,46008,43723,1350,1768,1690,1150,5958,2692,576,109,572,109,563,107,255,661,462,405,33,51,321,295,866,716,3071,2862,23033,20706,47,47,328,309,773,715,2920,2756,21603,20208,29,26,296,288,526,576,2476,2378,19815,19171,28,31,248,251,539,463,2409,2387,18668,18330
KENTUCKY,2009-10,9822.3,540295,16.2,41980.96,54798,50703,46917,43097,1470,1829,1725,1307,6331,2808,575,107,575,108,563,105,263,583,514,428,36,43,295,288,828,675,3264,2978,23665,21465,35,26,279,253,593,572,2828,2620,21873,20436,26,33,250,239,514,432,2427,2425,20005,19481,24,28,251,239,407,412,2261,2267,18072,18097
KENTUCKY,2008-09,10117,NA,15.4,43451,55766,51925,46731,43326,1363,1847,1705,1607,6522,3115,573,105,573,105,561,104,306,548,487,391,46,34,291,267,673,628,3495,3067,24493,21915,34,40,253,233,591,478,3083,2838,22495,21203,27,36,272,264,442,456,2549,2489,20023,19673,21,27,215,217,368,377,2268,2406,18289,18696
KENTUCKY,2007-08,10168,503293,15.3,43536,56874,51358,46582,41958,1419,1762,1646,1336,6163,3692,568,104,570,103,554,102,286,628,444,348,37,42,246,218,659,534,3526,3109,25098,22665,38,35,272,260,537,465,2988,2782,22421,21041,24,29,217,233,377,412,2371,2461,19996,19977,19,33,220,199,337,321,2092,2119,17947,18339
KENTUCKY,2006-07,10101,479282,15.8,43371,57292,51598,45515,40267,1297,1747,1613,1385,6042,3898,567,104,565,103,553,103,301,576,457,381,35,35,262,228,627,523,3508,3170,25525,22752,35,30,215,238,430,443,2851,2801,22472,21526,28,29,214,219,375,335,2189,2217,19749,19713,28,25,211,214,269,263,1937,1996,17355,17578
KENTUCKY,2005-06,9811,452265,16,42413,57759,50298,43761,39157,1651,2034,1963,1518,7166,4417,562,105,562,106,555,104,314,579,421,353,41,47,220,216,511,482,3516,3093,25979,23644,41,42,218,202,410,370,2636,2476,22518,21382,39,29,212,237,291,292,2182,2146,19310,19012,30,28,210,199,231,277,1771,1967,17103,17333
KENTUCKY,2004-05,9608,424013,16.3,41463,56919,48559,42757,39200,2162,2484,2115,1796,8557,NA,NA,NA,NA,NA,NA,NA,342,605,415,327,59,52,203,192,495,396,3269,2869,25823,23303,45,43,217,196,354,318,2551,2412,21859,20348,30,24,220,206,265,286,1973,2083,18958,18539,33,34,193,227,228,196,1691,1905,17147,17425
KENTUCKY,2003-04,9582,377635,16.1,41246,54730,47651,42384,38834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,580,416,304,71,69,219,187,399,303,3050,2788,25125,22519,54,50,225,207,269,300,2429,2346,21560,20211,48,40,202,216,224,207,1873,2003,18942,18628,37,29,184,176,193,201,1748,1803,17175,17288
KENTUCKY,2002-03,16070,332853,16.3,40662,53535,47741,42301,38902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,558,434,349,45,53,212,191,329,309,2959,2694,24656,22087,47,40,212,204,260,224,2356,2368,21718,20312,22,33,196,176,203,203,1948,1948,19011,18561,25,23,181,182,161,162,1609,1700,17422,17437
KENTUCKY,2001-02,15947,296895,16.2,40375,53583,46656,41876,37160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,548,436,355,75,59,199,182,262,223,2856,2635,24868,22224,29,35,185,153,233,195,2280,2186,21391,19969,32,26,163,172,162,176,1668,1790,19139,18548,27,22,149,172,129,121,1459,1716,16419,16946
KENTUCKY,2000-01,11750,274238,16.8,39589,58299,49055,44583,39879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,44,188,164,251,210,3003,2715,25085,22123,36,32,157,170,168,171,2308,2158,22121,20360,21,24,160,168,141,123,1719,1922,18310,18295,28,23,124,140,129,121,1437,1658,17023,17281
KENTUCKY,1999-00,11868,273944,15.4,41954,56678,47647,43483,39111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,23,136,136,206,189,3216,2706,26263,22780,24,18,138,147,143,149,2248,2167,21331,20242,18,19,106,123,147,128,1914,1971,19238,18931,15,13,104,125,91,99,1447,1680,17169,17571
KENTUCKY,1998-99,11878,240661,16.1,40803,55999,49274,43729,39369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,25,134,133,165,139,3086,2819,25731,22924,28,26,102,110,141,133,2437,2410,22287,20966,16,15,105,117,100,99,1830,1980,19411,19441,16,16,98,109,116,76,1492,1788,17244,17897
KENTUCKY,1997-98,11803,191986,16.5,40488,57537,49963,44440,40153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1996-97,11929,175227,NA,39331,55989,48867,43346,38460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1995-96,11698,154858,NA,39120,56572,49429,43614,38797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1994-95,11730,NA,NA,38784,55758,48521,43371,39482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1993-94,11146,NA,NA,37324,54502,48467,43758,37629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1992-93,11383,NA,NA,37868,53819,48497,41441,38029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1991-92,11479,NA,NA,37571,53502,45549,41277,36131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1990-91,11367,95094,NA,36777,50958,45483,39689,37577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1989-90,11680,NA,NA,35731,50010,43520,41319,40186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1988-89,11911,NA,NA,35788,48563,46075,44841,42382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1987-88,11889,NA,NA,35239,51188,49605,47244,41586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KENTUCKY,1986-87,11612,NA,NA,34507,55038,51772,46040,38991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOUISIANA,2013-14,14787.1,NA,15.32,46436.91,56215,48460,42388,41118,3229,1920,1663,1892,8704,2114,561,119,556,117,550,115,NA,NA,NA,NA,232,196,420,391,1268,1138,12647,11807,13943,12769,206,188,416,391,948,875,9995,10477,12020,11940,156,174,412,403,808,758,8356,9125,10672,10859,163,164,411,425,678,735,8031,9118,10360,10494
LOUISIANA,2012-13,14778.38,NA,15.29,46493.41,55745,46920,43267,40179,4593,2914,2461,2314,12282,2461,556,119,553,115,546,118,228,644,457,464,254,205,400,380,1062,920,12687,11888,13818,12881,177,190,428,405,831,796,9734,10077,11871,11533,167,181,410,426,755,769,8531,9467,10957,10954,137,141,400,370,640,701,7811,8745,10231,10423
LOUISIANA,2011-12,15442.58,NA,14.46,48657.02,54775,48355,42370,39088,4931,3107,2666,2876,13580,2845,542,121,536,119,529,117,259,617,434,416,223,227,439,399,1018,892,12894,11822,13789,12551,190,212,419,424,810,815,10276,10780,12167,11770,145,149,396,379,734,753,8521,9315,10692,10859,126,154,385,372,597,650,7503,8946,9855,10137
LOUISIANA,2010-11,15459.73,NA,14.32,48655.03,57941,46689,41224,38438,4872,2945,2714,3004,13535,2787,555,119,550,115,546,115,286,609,478,445,282,295,445,418,686,642,13902,12934,14724,13162,210,196,394,377,587,527,10049,10377,11811,11797,195,210,406,358,447,470,8087,9415,10613,10767,153,194,385,360,368,409,7239,8698,10084,10317
LOUISIANA,2009-10,15354.51,670995,13.92,49646.1,56163,45587,40454,38828,5035,3214,2989,3144,14382,2447,555,116,550,116,547,113,236,527,462,489,197,192,430,381,819,754,13591,12531,14294,12938,168,186,404,359,646,614,9703,10446,11611,11433,157,158,391,366,498,570,7796,9104,10625,10778,115,152,381,383,466,527,7509,8781,10005,10498
LOUISIANA,2008-09,14804,NA,13.9,49377,56174,44525,41727,38234,4813,3173,2883,3341,14210,2556,563,113,558,111,555,111,217,635,417,425,219,202,403,361,784,711,13634,12687,14261,12895,167,158,400,362,524,577,9234,10065,11560,11471,138,169,369,378,493,522,8260,9522,10742,11124,158,162,392,328,378,407,7180,8605,10068,10546
LOUISIANA,2007-08,14568,597522,14,48610,55735,46857,41091,37806,4785,3353,2854,4064,15056,2695,566,111,564,109,558,108,253,634,422,400,227,191,385,342,677,671,13286,12379,14461,13109,134,163,379,372,583,575,10006,10703,11904,12026,188,183,395,347,416,419,7855,9121,10885,11274,143,134,352,338,372,382,6800,8428,10065,10784
LOUISIANA,2006-07,13765,546263,14.7,45951,58841,45580,40732,38582,4735,3420,2893,3459,14507,2867,569,112,567,110,563,107,254,543,400,375,211,213,398,385,696,650,14230,13247,15062,13735,162,161,401,338,468,443,9231,10046,12127,12192,142,152,373,360,396,416,7408,8914,11007,11556,142,151,335,369,286,339,7140,8439,10458,10917
LOUISIANA,2005-06,13268,579734,14.7,44660,53087,43292,39330,36735,3823,3535,3069,3151,13578,2622,570,108,571,108,571,103,303,494,419,383,215,206,389,299,518,460,11836,11044,14573,13533,136,137,321,322,416,377,8338,9197,11844,12197,159,160,331,358,288,330,7117,8250,11033,11297,127,146,319,327,273,313,6503,7998,10085,10636
LOUISIANA,2004-05,14825,567501,14.7,49192,59182,48181,43133,40034,4934,4373,3589,3465,16361,NA,NA,NA,NA,NA,NA,NA,330,513,363,335,232,190,411,398,569,480,13882,13117,15440,14366,152,175,395,402,404,436,9979,10998,12572,12659,134,156,403,412,360,374,8364,9874,11295,11752,149,137,393,346,331,324,7758,9046,10490,11057
LOUISIANA,2003-04,15083,524262,14.4,50495,58514,48397,43138,41270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,669,355,340,254,214,401,407,483,458,13510,12744,15512,14408,151,172,403,370,407,390,10150,11021,12684,12628,164,146,382,348,351,351,8616,9652,11351,11767,120,140,344,363,310,346,7909,9354,10945,11432
LOUISIANA,2002-03,14805,482785,14.6,50062,57823,48934,43760,42385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,607,368,366,215,196,413,367,459,449,13561,12483,15490,14179,180,151,407,343,397,376,10545,10982,12758,12789,124,147,361,387,328,360,8583,9704,11666,12092,119,122,331,345,294,309,8198,9883,11149,11631
LOUISIANA,2001-02,14742,432356,14.6,49980,57164,48767,45994,41611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,612,386,366,247,180,428,337,418,400,13039,12357,15501,14253,130,162,385,382,392,363,10337,10643,12900,13064,145,150,365,386,330,331,9125,10587,12096,12475,102,145,295,357,255,286,7928,9813,10951,11476
LOUISIANA,2000-01,14797,399411,14.9,49915,53940,52819,46058,41836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,178,379,361,377,393,11829,10856,15201,14178,160,152,419,376,368,327,11329,12236,13767,13682,120,162,350,376,279,294,9196,10618,12205,12454,84,120,369,347,247,271,7914,9386,11162,11931
LOUISIANA,1999-00,15107,376098,15.1,50031,63869,52925,46144,42344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,188,445,364,388,373,15096,14754,16514,15475,144,172,400,405,341,306,11338,12093,14009,13671,88,132,371,384,276,313,8907,10247,12382,12776,104,118,358,365,278,270,7708,9438,11373,12147
LOUISIANA,1998-99,14406,353261,15.6,49124,64064,53319,46531,41479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,210,426,385,402,331,15242,14568,16821,15353,120,156,411,393,349,317,11283,11834,14292,14052,114,138,380,389,313,291,8772,10241,12532,13063,92,109,316,349,262,300,7371,9348,11212,11866
LOUISIANA,1997-98,14280,346128,16,48599,65496,54878,46065,41527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOUISIANA,1996-97,19412,321168,NA,47334,68328,54975,47525,41759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOUISIANA,1995-96,19289,329237,NA,46980,68655,55225,47422,40663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOUISIANA,1994-95,12176,NA,NA,47599,68599,54796,45167,40666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOUISIANA,1993-94,10377,NA,NA,46913,66376,51405,44676,39826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
